종목,코드,시장,구분,돌파모드,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_early_trigger,_early_tf,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
LG생활건강,051900,KOSPI,제외,제외,63.21508216825991,0.17,304500.0,297500.0,24.4,0.62,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,16.66714,0.5250312292831842,304500.0,298000.0,2026-09-23T09:00:00+09:00
SKC,011790,KOSPI,제외,제외,68.55171295475027,1.1,90600.0,88600.0,15.3,1.08,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,25.24806,1.3006399949557048,90600.0,89200.0,2026-09-23T09:00:00+09:00
LG디스플레이,034220,KOSPI,제외,제외,68.11662159858442,2.3,8650.0,8460.0,30.0,0.81,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,108.464901,1.861345665028043,8650.0,8700.0,2026-09-23T09:00:00+09:00
오리온,271560,KOSPI,제외,제외,51.928289271449515,-0.96,111900.0,110900.0,16.4,0.99,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,12.150516,0.7095292298299699,111900.0,110600.0,2026-09-23T09:00:00+09:00
KCC,002380,KOSPI,제외,제외,71.63284125184813,1.81,487500.0,468000.0,21.2,1.32,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,23.36994,1.129830800514009,487500.0,478500.0,2026-09-23T09:00:00+09:00
한화엔진,082740,KOSPI,제외,제외,41.171498393380034,-3.12,50700.0,49400.0,42.6,0.94,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,102.635634,1.3392665950144653,50700.0,48200.0,2026-09-23T09:00:00+09:00
현대해상,001450,KOSPI,제외,제외,49.79550185257641,-1.39,48950.0,47600.0,40.3,1.3,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,19.695452,0.427551029578732,48950.0,47600.0,2026-09-23T09:00:00+09:00
일진전기,103590,KOSPI,제외,제외,64.60879272954232,2.92,79200.0,77000.0,49.3,2.57,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,184.5526,3.409309934078397,79200.0,79600.0,2026-09-23T09:00:00+09:00
CJ,001040,KOSPI,제외,제외,69.73951356205667,0.85,130300.0,129300.0,27.8,1.25,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,15.15516,0.8081492795669197,130300.0,131100.0,2026-09-23T09:00:00+09:00
OCI홀딩스,010060,KOSPI,제외,제외,75.58225424134105,1.15,195800.0,188200.0,103.6,1.45,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,325.00578,2.284989389488937,195800.0,203500.0,2026-09-23T09:00:00+09:00
한미사이언스,008930,KOSPI,제외,제외,75.07852814219999,2.07,51300.0,50600.0,10.8,0.44,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,22.786575,0.7450417563198495,51200.0,52500.0,2026-09-23T09:00:00+09:00
한국콜마,161890,KOSPI,제외,제외,63.65793227260308,0.16,150500.0,145900.0,57.6,0.78,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,101.894247,0.8126327601080475,150500.0,146900.0,2026-09-23T09:00:00+09:00
한온시스템,018880,KOSPI,제외,제외,54.70288600511598,-1.58,3460.0,3330.0,12.9,1.19,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,19.278501,0.9644587742522304,3460.0,3300.0,2026-09-23T09:00:00+09:00
신세계,004170,KOSPI,제외,제외,54.944952341698055,-0.94,361500.0,357000.0,33.8,0.56,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,28.01305,0.5566609898793021,361500.0,355000.0,2026-09-23T09:00:00+09:00
한국가스공사,036460,KOSPI,제외,제외,65.26140355913273,0.33,35900.0,35900.0,6.8,0.89,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.97017,0.6213585826704331,36000.0,35900.0,2026-09-23T09:00:00+09:00
DL이앤씨,375500,KOSPI,제외,제외,59.25025131653938,-2.28,87200.0,85400.0,51.9,0.92,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,64.622249,0.8367301145067133,87200.0,81700.0,2026-09-23T09:00:00+09:00
두산퓨얼셀,336260,KOSPI,제외,제외,55.539040562603745,-0.82,48600.0,47700.0,43.0,0.57,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,105.393498,0.9917179619497533,48600.0,48300.0,2026-09-23T09:00:00+09:00
영원무역,111770,KOSPI,제외,제외,63.113719297633736,-0.27,72600.0,71800.0,8.8,0.98,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,7.469354,1.337345717473727,72600.0,71800.0,2026-09-23T09:00:00+09:00
에스원,012750,KOSPI,제외,제외,57.231461958119056,-0.73,84500.0,82750.0,5.7,0.73,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.683625,0.6236710826137628,84500.0,82500.0,2026-09-23T09:00:00+09:00
코스맥스,192820,KOSPI,제외,제외,56.712381637587534,-0.42,277000.0,269500.0,33.0,0.56,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,36.047055,0.5198642776578943,277000.0,271500.0,2026-09-23T09:00:00+09:00
포스코DX,022100,KOSPI,제외,제외,52.53257288398156,-1.77,20700.0,20300.0,10.5,1.2,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.98241,0.5908964379520639,20700.0,20300.0,2026-09-23T09:00:00+09:00
강원랜드,035250,KOSPI,제외,제외,56.71038285217588,-0.22,14460.0,14380.0,5.4,1.33,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.46464,0.6322704283165701,14460.0,14400.0,2026-09-23T09:00:00+09:00
팬오션,028670,KOSPI,제외,제외,61.37333295954674,-1.62,5870.0,5780.0,9.7,0.41,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,34.9961762,0.8750864240700647,5870.0,5660.0,2026-09-23T09:00:00+09:00
롯데쇼핑,023530,KOSPI,제외,제외,43.9335556289187,-2.51,111100.0,109700.0,35.3,0.95,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,10.102295,0.3718738678368977,111100.0,107300.0,2026-09-23T09:00:00+09:00
GS건설,006360,KOSPI,제외,제외,68.14325201062442,-1.73,38000.0,37600.0,78.0,0.81,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,195.773328,1.1998570271802804,38000.0,35400.0,2026-09-23T09:00:00+09:00
금호석유화학,011780,KOSPI,제외,제외,43.90544360393656,-1.46,120500.0,117200.0,13.0,0.78,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,6.409044,0.36935940154851526,120500.0,117900.0,2026-09-23T09:00:00+09:00
넷마블,251270,KOSPI,제외,제외,65.04066976943486,1.44,34800.0,34700.0,6.9,1.19,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.7594105,0.7246783454579439,34850.0,34950.0,2026-09-23T09:00:00+09:00
현대엘리베이터,017800,KOSPI,제외,제외,74.999733097598,0.52,74700.0,74400.0,15.6,2.16,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,9.115041,0.8284653600331566,74700.0,74100.0,2026-09-23T09:00:00+09:00
서울보증보험,031210,KOSPI,제외,제외,55.591492621593524,-1.4,42000.0,41250.0,2.0,0.69,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.534072,0.6867156745568116,42000.0,41150.0,2026-09-23T09:00:00+09:00
iM금융지주,139130,KOSPI,제외,제외,60.343261886455196,-0.29,18190.0,17980.0,6.5,0.69,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,11.4843262,1.1442718188124341,18190.0,18020.0,2026-09-23T09:00:00+09:00
DN오토모티브,007340,KOSPI,제외,제외,78.46212583070047,-0.54,50500.0,49750.0,16.1,1.8,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,17.4519675,1.9855721496478183,50500.0,48150.0,2026-09-23T09:00:00+09:00
SK바이오사이언스,302440,KOSPI,제외,제외,65.66946652217193,0.47,36150.0,35700.0,3.0,0.84,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.77534,0.5630910622273813,36150.0,35950.0,2026-09-23T09:00:00+09:00
효성,004800,KOSPI,제외,제외,57.427766696404134,1.13,167900.0,165800.0,4.2,0.65,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.01348,0.3824591312193558,167900.0,164500.0,2026-09-23T09:00:00+09:00
CJ제일제당,097950,KOSPI,제외,제외,65.75011217461277,1.5,175700.0,174300.0,13.1,0.9,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,29.927376,1.691590526172042,175700.0,177600.0,2026-09-23T09:00:00+09:00
미래에셋생명,085620,KOSPI,제외,제외,68.94932654293189,-0.32,20150.0,19910.0,2.8,0.74,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.1965492,0.20406141137003364,20150.0,19630.0,2026-09-23T09:00:00+09:00
롯데케미칼,011170,KOSPI,제외,제외,59.51090681104483,-0.59,64850.0,62500.0,17.2,1.19,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,9.02625,0.5358614098689568,64850.0,62500.0,2026-09-23T09:00:00+09:00
F&F,383220,KOSPI,제외,제외,61.481645860848666,-0.48,69000.0,68300.0,4.4,0.52,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.8794,0.7616482969128644,69000.0,68000.0,2026-09-23T09:00:00+09:00
코리안리,003690,KOSPI,제외,제외,40.86206018185351,-2.27,15000.0,14660.0,6.2,1.06,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.443336,0.7694867298056484,15000.0,14650.0,2026-09-23T09:00:00+09:00
동서,026960,KOSPI,제외,제외,63.5071790661744,0.37,25650.0,25400.0,1.5,0.87,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.639905,0.5689618204502275,25650.0,25500.0,2026-09-23T09:00:00+09:00
에코프로머티,450080,KOSPI,제외,제외,78.01074118717187,1.57,35400.0,35400.0,14.9,1.12,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,27.7938095,1.2709521369995558,35550.0,35650.0,2026-09-23T09:00:00+09:00
한솔케미칼,014680,KOSPI,제외,제외,68.2192876361332,2.42,228000.0,226500.0,42.5,4.07,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,13.34897,1.080525430043855,228000.0,228500.0,2026-09-23T09:00:00+09:00
한올바이오파마,009420,KOSPI,제외,제외,43.726929804334944,-1.41,47750.0,46100.0,10.9,0.55,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,20.310672,0.669792967281218,47750.0,46400.0,2026-09-23T09:00:00+09:00
롯데지주,004990,KOSPI,제외,제외,55.88464334522321,0.3,24700.0,24450.0,4.8,1.08,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.633113,0.6123685937929699,24700.0,24650.0,2026-09-23T09:00:00+09:00
현대지에프홀딩스,005440,KOSPI,제외,제외,59.77757861596983,0.89,13520.0,13200.0,9.9,1.94,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,4.9734216,1.0287288461129147,13520.0,13230.0,2026-09-23T09:00:00+09:00
한화비전,489790,KOSPI,제외,제외,57.62345551403432,1.36,49600.0,47800.0,10.3,1.0,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,15.54217,1.357892673571178,49600.0,47800.0,2026-09-23T09:00:00+09:00
농심,004370,KOSPI,제외,제외,60.14566440100905,-0.17,397500.0,391000.0,10.1,0.58,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,10.91328,0.5580881585864516,395500.0,392000.0,2026-09-23T09:00:00+09:00
한국앤컴퍼니,000240,KOSPI,제외,제외,74.76583059207135,1.73,24750.0,24550.0,4.1,1.88,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,4.6279755,1.938941048946266,24750.0,24950.0,2026-09-23T09:00:00+09:00
달바글로벌,483650,KOSPI,제외,제외,66.29350305742295,2.02,185000.0,177800.0,43.8,0.97,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,116.06772,2.059874963825697,184500.0,186000.0,2026-09-23T09:00:00+09:00
BGF리테일,282330,KOSPI,제외,제외,43.819393647742274,-2.28,138600.0,133700.0,15.9,1.66,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.065536,0.5345773755545323,138500.0,134400.0,2026-09-23T09:00:00+09:00
에스엘,005850,KOSPI,제외,제외,49.569279049831394,-2.07,50300.0,49150.0,4.0,0.74,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.2978585,0.9488543034973997,50300.0,48950.0,2026-09-23T09:00:00+09:00
신영증권,001720,KOSPI,제외,제외,52.0945346384751,-1.68,142500.0,139000.0,2.1,1.73,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.186279,1.0058057632003214,142500.0,138100.0,2026-09-23T09:00:00+09:00
SK가스,018670,KOSPI,제외,제외,77.36415770618022,0.67,244000.0,238500.0,11.4,2.5,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.16715,0.49251925936321234,244000.0,243500.0,2026-09-23T09:00:00+09:00
풍산,103140,KOSPI,제외,제외,69.40802422941336,0.2,79900.0,79000.0,7.0,0.44,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,15.697944,0.8681027667459601,79900.0,78900.0,2026-09-23T09:00:00+09:00
케이뱅크,279570,KOSPI,제외,제외,39.96589232264112,-2.77,5420.0,5320.0,4.8,1.17,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.3336868,0.38816680192508,5420.0,5340.0,2026-09-23T09:00:00+09:00
영원무역홀딩스,009970,KOSPI,제외,제외,71.44314346991237,0.04,168700.0,166000.0,4.0,2.11,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.66165,0.6934571970206777,168700.0,167000.0,2026-09-23T09:00:00+09:00
HL만도,204320,KOSPI,제외,제외,46.21545062817033,-3.45,48250.0,45850.0,25.7,1.3,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,20.8597725,0.573965337604845,48250.0,45675.0,2026-09-23T09:00:00+09:00
현대백화점,069960,KOSPI,제외,제외,66.10268895682366,0.22,100900.0,98300.0,23.0,0.81,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,13.387,0.6286357753722415,100900.0,100000.0,2026-09-23T09:00:00+09:00
씨에스윈드,112610,KOSPI,제외,제외,48.62530657743234,-1.11,50800.0,50300.0,12.0,0.57,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,32.162323,0.9070273580979792,50800.0,50300.0,2026-09-23T09:00:00+09:00
롯데에너지머티리얼즈,020150,KOSPI,제외,제외,61.97467844356025,-0.28,41900.0,40400.0,15.4,1.16,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,12.2392065,0.5030892049787357,41900.0,40550.0,2026-09-23T09:00:00+09:00
한전KPS,051600,KOSPI,제외,제외,62.42984530676525,-1.03,47200.0,47100.0,8.9,1.0,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.595325,0.4861442069757555,47200.0,46250.0,2026-09-23T09:00:00+09:00
제일기획,030000,KOSPI,제외,제외,64.75303936929082,2.55,17580.0,17590.0,6.1,0.66,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.0436436,0.7145984430259239,17590.0,17720.0,2026-09-23T09:00:00+09:00
아모레퍼시픽홀딩스,002790,KOSPI,제외,제외,59.368281588417766,-0.05,26700.0,26200.0,3.1,1.21,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.42936,0.7992830747608987,26700.0,26400.0,2026-09-23T09:00:00+09:00
미스토홀딩스,081660,KOSPI,제외,제외,49.96746497144146,-1.72,38700.0,37700.0,7.2,1.19,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,6.30261,0.9818369182153079,38650.0,37650.0,2026-09-23T09:00:00+09:00
이마트,139480,KOSPI,제외,제외,55.51685681607613,-1.53,73700.0,72600.0,9.2,0.9,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,11.239374,0.7162971619764593,73700.0,72200.0,2026-09-23T09:00:00+09:00
이수스페셜티케미컬,457190,KOSPI,제외,제외,68.91700825491795,0.31,65700.0,64300.0,5.7,0.56,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,17.552205,1.0815782181367186,65700.0,64900.0,2026-09-23T09:00:00+09:00
LS에코에너지,229640,KOSPI,제외,제외,73.90236079548792,3.2,62400.0,59900.0,14.8,3.32,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,239.1337,30.185850025806147,62400.0,65000.0,2026-09-23T09:00:00+09:00
GS리테일,007070,KOSPI,제외,제외,49.892267090761074,-1.22,23350.0,23150.0,5.0,0.61,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,4.627161,0.6880078472095836,23300.0,23100.0,2026-09-23T09:00:00+09:00
금호타이어,073240,KOSPI,제외,제외,42.537547402912175,-3.98,6900.0,6750.0,4.7,0.39,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,26.1841522,0.893956679880646,6900.0,6620.0,2026-09-23T09:00:00+09:00
시프트업,462870,KOSPI,제외,제외,64.31301725627375,1.17,31100.0,30900.0,1.4,0.91,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,0.932894,0.5381389467660693,31100.0,31400.0,2026-09-23T09:00:00+09:00
NHN,181710,KOSPI,제외,제외,65.91571566829523,-0.31,58800.0,57600.0,15.2,0.93,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,11.474016,0.5331246557914778,58800.0,56400.0,2026-09-23T09:00:00+09:00
롯데렌탈,089860,KOSPI,제외,제외,62.69335143439882,0.89,50200.0,49750.0,6.2,0.92,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.7020425,0.3186172916418728,50200.0,49550.0,2026-09-23T09:00:00+09:00
대한조선,439260,KOSPI,제외,제외,47.779672266076865,-1.47,46950.0,46000.0,1.1,0.53,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.1078545,0.37606605646348285,46950.0,45950.0,2026-09-23T09:00:00+09:00
SK이터닉스,475150,KOSPI,제외,제외,68.73682389577144,0.72,52500.0,50500.0,23.8,0.42,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,131.333748,0.6865605603914039,52500.0,50800.0,2026-09-23T09:00:00+09:00
다우기술,023590,KOSPI,제외,제외,66.27812159876258,0.65,40350.0,39650.0,2.3,1.25,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,1.8077375,0.8053767147508811,40350.0,39950.0,2026-09-23T09:00:00+09:00
아시아나항공,020560,KOSPI,제외,제외,67.00905322628968,3.43,8380.0,8350.0,7.0,4.89,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,13.3529958,4.825564201436091,8380.0,8370.0,2026-09-23T09:00:00+09:00
케이씨텍,281820,KOSPI,제외,제외,73.22134852895384,5.06,80700.0,81000.0,63.8,4.24,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,63.010035,2.897568237556133,81200.0,84300.0,2026-09-23T09:00:00+09:00
HD현대마린엔진,071970,KOSPI,제외,제외,53.5151873995729,-2.38,51300.0,50000.0,13.3,1.35,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,18.945936,1.1916676449977008,51300.0,49200.0,2026-09-23T09:00:00+09:00
CJ대한통운,000120,KOSPI,제외,제외,63.70232110552389,0.04,71200.0,71100.0,2.8,0.72,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.2104875,0.7858271765820877,71300.0,70950.0,2026-09-23T09:00:00+09:00
세아베스틸지주,001430,KOSPI,제외,제외,58.8406340610922,0.17,44950.0,45600.0,14.4,1.94,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,8.640107,0.9642758093761938,45600.0,44900.0,2026-09-23T09:00:00+09:00
코오롱인더,120110,KOSPI,제외,제외,60.25280911008482,-1.66,58400.0,55500.0,8.5,0.54,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,18.602485,0.7448126027558949,58400.0,54500.0,2026-09-23T09:00:00+09:00
LX인터내셔널,001120,KOSPI,제외,제외,50.389449588094756,-1.24,42100.0,41450.0,6.3,1.06,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.2857,0.8116784163068879,41700.0,41200.0,2026-09-23T09:00:00+09:00
호텔신라,008770,KOSPI,제외,제외,55.09648017694086,-0.35,40700.0,40500.0,5.0,0.39,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,4.164732,0.34381035900816753,40700.0,40450.0,2026-09-23T09:00:00+09:00
IPARK현대산업개발,294870,KOSPI,제외,제외,63.995129393492824,-0.13,24000.0,23600.0,6.7,0.98,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,4.3781805,1.0260644305805684,24000.0,23550.0,2026-09-23T09:00:00+09:00
삼화콘덴서,001820,KOSPI,제외,제외,57.772951522093265,0.92,157700.0,147600.0,77.7,0.82,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,452.12113,0.9649565081014968,157700.0,149000.0,2026-09-23T09:00:00+09:00
동원산업,006040,KOSPI,제외,제외,39.41849646195517,-1.56,35600.0,35000.0,0.9,0.52,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.717408,0.6406064807484176,35600.0,35200.0,2026-09-23T09:00:00+09:00
코리아써키트,007810,KOSPI,제외,제외,41.006385907146445,3.78,67900.0,65600.0,102.8,10.39,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,180.564087,6.534795469168676,67900.0,62700.0,2026-09-23T09:00:00+09:00
HDC,012630,KOSPI,제외,제외,39.59521992877568,-2.04,26200.0,25750.0,2.5,0.68,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2.96565,1.1116380707504696,26200.0,25500.0,2026-09-23T09:00:00+09:00
후성,093370,KOSPI,제외,제외,59.57774270088771,-0.82,14440.0,13580.0,38.0,0.96,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,699.3758976,5.773885967283406,14440.0,13960.0,2026-09-23T09:00:00+09:00
녹십자,006280,KOSPI,제외,제외,56.527356936001546,1.05,126300.0,123500.0,5.7,2.05,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.460613,1.1591710225341112,126300.0,124700.0,2026-09-23T09:00:00+09:00
현대위아,011210,KOSPI,제외,제외,59.458150291048824,-1.72,54700.0,53400.0,8.5,1.58,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,5.108264,0.9146119250422234,54700.0,53200.0,2026-09-23T09:00:00+09:00
오리온홀딩스,001800,KOSPI,제외,제외,42.51895282084231,-1.39,24150.0,23800.0,2.6,1.25,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,1.696212,0.7015797531025048,24150.0,23850.0,2026-09-23T09:00:00+09:00
SK아이이테크놀로지,361610,KOSPI,제외,제외,81.39526588171432,3.39,16350.0,16360.0,8.1,0.79,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,55.039842,1.8998832226038067,16410.0,17160.0,2026-09-23T09:00:00+09:00
코스모신소재,005070,KOSPI,제외,제외,67.6345558156427,1.29,41500.0,40150.0,6.3,1.18,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,18.003678,2.543852156083607,41500.0,41800.0,2026-09-23T09:00:00+09:00
효성티앤씨,298020,KOSPI,제외,제외,45.281566990540206,-0.97,322000.0,313500.0,14.3,1.91,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,3.1689,0.48929658886672306,322000.0,315000.0,2026-09-23T09:00:00+09:00
HJ중공업,097230,KOSPI,제외,제외,48.405483868343424,-1.8,16360.0,15050.0,6.4,1.89,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,8.0058592,0.9763715038172273,16360.0,14990.0,2026-09-23T09:00:00+09:00
알테오젠,196170,KOSDAQ,제외,제외,70.83442918866412,-1.77,257500.0,249500.0,144.0,0.93,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,200.8683,0.7296489003084189,257500.0,249000.0,2026-09-23T09:00:00+09:00
에코프로,086520,KOSDAQ,제외,제외,54.317576023016116,-0.33,81700.0,80200.0,44.7,0.55,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,77.010328,0.6433683653337625,81700.0,80900.0,2026-09-23T09:00:00+09:00
에코프로비엠,247540,KOSDAQ,제외,제외,72.09431810121309,2.28,106200.0,104400.0,56.7,0.93,09-23 09:00,09-22 14:00,2026-09-23 09:00,True,False,False,,False,90.511104,0.9955991118101474,106200.0,107200.0,2026-09-23T09:00:00+09:00
주성엔지니어링,036930,KOSDAQ,제외,제외,67.16822531368355,-0.22,213500.0,203000.0,212.0,1.24,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,397.0211375,0.7467531448920531,213500.0,203750.0,2026-09-23T09:00:00+09:00
레인보우로보틱스,277810,KOSDAQ,제외,제외,66.60931526311003,0.26,453500.0,441500.0,24.9,0.7,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,64.07502,0.9666485607124126,453500.0,438000.0,2026-09-23T09:00:00+09:00
원익IPS,240810,KOSDAQ,제외,제외,72.2352590309606,2.96,134900.0,129900.0,391.4,4.33,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,2000.558712,9.673938399410957,134900.0,134800.0,2026-09-23T09:00:00+09:00
이오테크닉스,039030,KOSDAQ,제외,제외,64.42768001790019,0.42,494500.0,477500.0,66.0,0.93,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,103.983075,1.077949300976045,494500.0,472500.0,2026-09-23T09:00:00+09:00
심텍,222800,KOSDAQ,제외,제외,44.00337672316606,2.93,156600.0,148700.0,202.3,1.86,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,299.652448,1.511139717441194,156600.0,145700.0,2026-09-23T09:00:00+09:00
리노공업,058470,KOSDAQ,제외,제외,79.11736446036176,1.72,76800.0,75900.0,345.7,7.38,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,344.244264,5.6277554176467754,76900.0,72800.0,2026-09-23T09:00:00+09:00
HPSP,403870,KOSDAQ,제외,제외,73.87989071204393,0.56,56000.0,54500.0,85.3,0.79,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,319.09332,1.2146426331464595,56000.0,54600.0,2026-09-23T09:00:00+09:00
로보티즈,108490,KOSDAQ,제외,제외,72.42761766787677,-1.0,313500.0,302000.0,129.5,1.4,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,241.04682,0.8249952101388577,313500.0,301000.0,2026-09-23T09:00:00+09:00
ISC,095340,KOSDAQ,제외,제외,50.88128259959453,2.42,221500.0,209000.0,71.5,1.87,09-23 09:00,09-22 14:00,2026-09-23 09:00,False,False,False,,False,51.130075,1.0569847706558304,221500.0,207500.0,2026-09-23T09:00:00+09:00
