종목,코드,시장,구분,돌파모드,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_early_trigger,_early_tf,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
LG생활건강,051900,KOSPI,제외,제외,53.37586432266458,-0.6,299500.0,298000.0,12.9,0.8,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,11.81534,0.7936691008958496,300000.0,294500.0,2026-09-23T12:00:00+09:00
오리온,271560,KOSPI,제외,제외,45.63481338527426,-1.49,111500.0,110100.0,7.1,0.78,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,7.45542,0.7336512375202057,111500.0,109800.0,2026-09-23T12:00:00+09:00
현대제철,004020,KOSPI,제외,제외,57.95829337682418,-3.29,35850.0,32850.0,49.0,2.49,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,43.73525,2.430976820906081,35800.0,32500.0,2026-09-23T12:00:00+09:00
LG디스플레이,034220,KOSPI,제외,제외,59.71032988193012,0.31,8870.0,8530.0,32.5,1.28,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,20.470805,1.0179924659187087,8870.0,8510.0,2026-09-23T12:00:00+09:00
KCC,002380,KOSPI,제외,제외,59.933231758426835,0.99,482000.0,473500.0,9.6,0.84,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,11.07766,0.9802362797661448,482000.0,473000.0,2026-09-23T12:00:00+09:00
현대해상,001450,KOSPI,제외,제외,40.399838249481206,-1.21,47950.0,47500.0,21.1,1.12,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,20.6761665,1.1732982152502258,47950.0,47550.0,2026-09-23T12:00:00+09:00
한화엔진,082740,KOSPI,제외,제외,33.14591067586864,-3.61,49700.0,47850.0,28.8,1.26,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,23.6586925,1.1448509436983234,49700.0,47750.0,2026-09-23T12:00:00+09:00
일진전기,103590,KOSPI,제외,제외,62.93777740176101,2.71,83700.0,80300.0,76.0,5.07,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,60.801801,5.217411686123976,83700.0,80700.0,2026-09-23T12:00:00+09:00
OCI홀딩스,010060,KOSPI,제외,제외,59.664640954253834,0.95,206500.0,200500.0,53.6,1.5,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,38.914425,0.96931010267578,206500.0,202500.0,2026-09-23T12:00:00+09:00
CJ,001040,KOSPI,제외,제외,66.62306921057223,0.1,132300.0,130800.0,11.1,0.87,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,13.943466,0.9620928888511078,132300.0,129900.0,2026-09-23T12:00:00+09:00
한미사이언스,008930,KOSPI,제외,제외,53.631296281406094,2.51,53400.0,52500.0,6.1,0.52,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,6.174488,0.613247654952599,53400.0,52900.0,2026-09-23T12:00:00+09:00
한국콜마,161890,KOSPI,제외,제외,68.93952472760982,1.22,149100.0,148800.0,41.6,1.12,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,42.463962,1.1129014123723278,149100.0,149400.0,2026-09-23T12:00:00+09:00
한온시스템,018880,KOSPI,제외,제외,43.40440592732467,-2.82,3375.0,3245.0,18.9,2.57,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,6.578585,1.0244731457772034,3360.0,3250.0,2026-09-23T12:00:00+09:00
신세계,004170,KOSPI,제외,제외,47.281418274541224,-2.21,360500.0,350500.0,28.9,0.87,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,30.07764,0.9552761950980767,360500.0,348000.0,2026-09-23T12:00:00+09:00
한국가스공사,036460,KOSPI,제외,제외,57.123425309665514,-0.46,36000.0,35500.0,3.3,0.72,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.39874,1.295456386020923,36000.0,35600.0,2026-09-23T12:00:00+09:00
에스원,012750,KOSPI,제외,제외,51.15921603812175,-0.17,84000.0,82200.0,3.6,0.77,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.58009,1.2808434700244424,84000.0,83000.0,2026-09-23T12:00:00+09:00
DL이앤씨,375500,KOSPI,제외,제외,46.902997663206314,-2.54,86400.0,81100.0,43.2,1.25,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,22.106072,0.7310892698563212,86400.0,80800.0,2026-09-23T12:00:00+09:00
코스맥스,192820,KOSPI,제외,제외,57.07657293311204,0.15,274000.0,273500.0,19.6,0.64,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,21.368555,0.730225218121267,274000.0,273500.0,2026-09-23T12:00:00+09:00
두산퓨얼셀,336260,KOSPI,제외,제외,50.63641587483839,-1.36,49200.0,47350.0,31.5,0.72,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,14.37735,0.46760750397291645,49200.0,47450.0,2026-09-23T12:00:00+09:00
강원랜드,035250,KOSPI,제외,제외,59.56754517693888,-0.73,14440.0,14330.0,3.8,1.11,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.9748554,1.5484769814516095,14440.0,14330.0,2026-09-23T12:00:00+09:00
영원무역,111770,KOSPI,제외,제외,46.64969221322141,-2.2,72400.0,69500.0,4.9,1.16,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.71092,0.5372990383331862,72400.0,69600.0,2026-09-23T12:00:00+09:00
포스코DX,022100,KOSPI,제외,제외,41.68788494945931,-2.31,20650.0,20050.0,5.2,1.1,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.307354,0.5021107940848802,20650.0,20050.0,2026-09-23T12:00:00+09:00
팬오션,028670,KOSPI,제외,제외,46.34528375290191,-1.78,5800.0,5650.0,7.4,0.58,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,8.2381788,0.550066635540969,5800.0,5640.0,2026-09-23T12:00:00+09:00
GS건설,006360,KOSPI,제외,제외,55.26329567283716,-2.52,37850.0,34800.0,129.1,2.64,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,56.445717,1.3587322732764526,37850.0,34550.0,2026-09-23T12:00:00+09:00
롯데쇼핑,023530,KOSPI,제외,제외,41.343372433855066,-3.16,111100.0,105100.0,17.6,0.97,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,13.079232,0.6337398640184766,110700.0,104400.0,2026-09-23T12:00:00+09:00
금호석유화학,011780,KOSPI,제외,제외,38.70874934959416,-1.67,118900.0,116100.0,4.2,0.39,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,9.66069,1.0285806823985684,118900.0,117000.0,2026-09-23T12:00:00+09:00
넷마블,251270,KOSPI,제외,제외,62.56196460444143,-0.01,35100.0,34600.0,3.4,0.73,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.161325,0.8060252158480494,35100.0,34550.0,2026-09-23T12:00:00+09:00
서울보증보험,031210,KOSPI,제외,제외,55.20847574805033,-0.93,41400.0,41150.0,3.5,1.75,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.367764,1.2231133610558669,41400.0,41200.0,2026-09-23T12:00:00+09:00
현대엘리베이터,017800,KOSPI,제외,제외,59.48398322096547,-0.78,74700.0,73400.0,6.4,1.1,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.685564,0.9580687250490825,74700.0,73400.0,2026-09-23T12:00:00+09:00
DN오토모티브,007340,KOSPI,제외,제외,64.14566970818153,-0.69,49900.0,48200.0,8.5,1.59,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.368998,1.1033127754173027,49800.0,48200.0,2026-09-23T12:00:00+09:00
iM금융지주,139130,KOSPI,제외,제외,53.616788903564824,-1.62,18200.0,17760.0,8.0,1.32,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,7.6880881,1.4169572750439767,18200.0,17710.0,2026-09-23T12:00:00+09:00
SK바이오사이언스,302440,KOSPI,제외,제외,61.221399859760915,-0.69,36100.0,35550.0,3.6,1.42,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.18325,0.9107243976736012,36100.0,35500.0,2026-09-23T12:00:00+09:00
효성,004800,KOSPI,제외,제외,53.94259341975469,0.39,168200.0,164300.0,1.5,0.37,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.87795,0.4202770500689067,168200.0,163300.0,2026-09-23T12:00:00+09:00
CJ제일제당,097950,KOSPI,제외,제외,55.46563328643973,-0.02,178800.0,175900.0,13.5,1.15,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.784264,0.6857697301256488,178800.0,175600.0,2026-09-23T12:00:00+09:00
미래에셋생명,085620,KOSPI,제외,제외,58.26060295746307,-0.69,20100.0,19560.0,0.8,0.27,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.2250329,0.3903514780078538,20100.0,19510.0,2026-09-23T12:00:00+09:00
롯데케미칼,011170,KOSPI,제외,제외,48.60380866847207,-1.73,64000.0,61500.0,7.6,0.65,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,8.64309,0.7149226873302511,64000.0,61000.0,2026-09-23T12:00:00+09:00
코리안리,003690,KOSPI,제외,제외,38.836915599977246,-1.89,14790.0,14560.0,3.3,1.21,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.9818752,1.022874727590748,14790.0,14640.0,2026-09-23T12:00:00+09:00
한솔케미칼,014680,KOSPI,제외,제외,55.968636797992744,3.49,229500.0,230500.0,15.7,2.16,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,14.1,1.9160100029310876,232500.0,235000.0,2026-09-23T12:00:00+09:00
F&F,383220,KOSPI,제외,제외,55.65924112598401,-1.69,68600.0,67200.0,5.0,1.34,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,6.02933,1.6778631721677522,68600.0,67000.0,2026-09-23T12:00:00+09:00
동서,026960,KOSPI,제외,제외,58.38291559365588,-0.43,25700.0,25400.0,2.1,1.71,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,0.7536555,0.6377053605274559,25700.0,25350.0,2026-09-23T12:00:00+09:00
에코프로머티,450080,KOSPI,제외,제외,63.248566105269916,-0.1,36100.0,34700.0,7.5,1.0,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,4.2339265,0.716915546847663,36100.0,34850.0,2026-09-23T12:00:00+09:00
한올바이오파마,009420,KOSPI,제외,제외,40.16896256033774,-1.28,48000.0,46500.0,6.2,0.45,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,4.2534265,0.32924633024492334,48000.0,46450.0,2026-09-23T12:00:00+09:00
롯데지주,004990,KOSPI,제외,제외,57.35723885591041,-0.86,24700.0,24450.0,3.4,1.18,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.181654,0.8969200586749461,24700.0,24300.0,2026-09-23T12:00:00+09:00
한화비전,489790,KOSPI,제외,제외,59.99057437816869,0.69,48850.0,47450.0,9.4,1.01,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,4.3415,0.5406618428231328,48850.0,47500.0,2026-09-23T12:00:00+09:00
현대지에프홀딩스,005440,KOSPI,제외,제외,52.812709325802984,-0.35,13360.0,13040.0,7.8,1.7,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.9840523,1.0548934425319059,13360.0,13010.0,2026-09-23T12:00:00+09:00
농심,004370,KOSPI,제외,제외,55.27062529766855,0.18,394000.0,393000.0,9.7,0.9,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.74173,0.45036699930053353,394000.0,393000.0,2026-09-23T12:00:00+09:00
한국앤컴퍼니,000240,KOSPI,제외,제외,67.87157935708571,0.36,25050.0,24650.0,1.8,1.31,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.696406,2.2416623713482866,25050.0,24600.0,2026-09-23T12:00:00+09:00
BGF리테일,282330,KOSPI,제외,제외,36.077922050034296,-2.1,135500.0,133500.0,2.0,0.34,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.36644,0.48751866997661747,135500.0,134000.0,2026-09-23T12:00:00+09:00
달바글로벌,483650,KOSPI,제외,제외,69.521337483358,0.41,189000.0,182200.0,24.2,0.8,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,20.395468,0.6962263588016047,189000.0,182200.0,2026-09-23T12:00:00+09:00
신영증권,001720,KOSPI,제외,제외,44.36566690279465,-1.36,139600.0,138600.0,1.1,1.25,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,0.724692,1.057238413760153,139600.0,138300.0,2026-09-23T12:00:00+09:00
에스엘,005850,KOSPI,제외,제외,43.79979146784879,-2.94,50200.0,48250.0,4.8,1.68,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.656349,0.8834965502928194,49750.0,48350.0,2026-09-23T12:00:00+09:00
SK가스,018670,KOSPI,제외,제외,51.187076226734895,0.06,243500.0,240500.0,1.5,0.74,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.52609,1.1098899046895132,243500.0,241500.0,2026-09-23T12:00:00+09:00
풍산,103140,KOSPI,제외,제외,55.829301711829544,-1.19,80900.0,77700.0,3.0,0.33,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.83061,0.6005027900513317,80900.0,77700.0,2026-09-23T12:00:00+09:00
케이뱅크,279570,KOSPI,제외,제외,39.01557332886995,-2.46,5390.0,5330.0,1.4,0.49,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.9175208,0.8111164771353716,5390.0,5330.0,2026-09-23T12:00:00+09:00
영원무역홀딩스,009970,KOSPI,제외,제외,48.18015320931215,-1.44,170000.0,164700.0,0.8,0.59,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.02375,0.8068463126236869,170000.0,163800.0,2026-09-23T12:00:00+09:00
HL만도,204320,KOSPI,제외,제외,37.018370920076805,-3.97,47550.0,45050.0,12.6,1.19,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,33.713603,2.920956035645718,47300.0,45100.0,2026-09-23T12:00:00+09:00
씨에스윈드,112610,KOSPI,제외,제외,48.60169339715217,-1.47,51000.0,49650.0,12.4,1.08,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,5.188662,0.5979195331567921,51000.0,49800.0,2026-09-23T12:00:00+09:00
롯데에너지머티리얼즈,020150,KOSPI,제외,제외,46.52266061077985,-1.33,41050.0,39900.0,5.0,0.63,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.838536,0.3362407294359004,41050.0,39800.0,2026-09-23T12:00:00+09:00
현대백화점,069960,KOSPI,제외,제외,56.37454198398806,-1.82,100700.0,97600.0,9.7,0.76,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,16.11771,1.3428665409258398,100500.0,96600.0,2026-09-23T12:00:00+09:00
한전KPS,051600,KOSPI,제외,제외,45.69247411566131,-1.83,47200.0,45800.0,4.3,0.81,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.052345,0.4544927594001571,47200.0,45750.0,2026-09-23T12:00:00+09:00
제일기획,030000,KOSPI,제외,제외,51.289348038137724,2.14,17765.0,17630.0,2.7,0.57,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.3993104,0.6044079434426104,17765.0,17690.0,2026-09-23T12:00:00+09:00
아모레퍼시픽홀딩스,002790,KOSPI,제외,제외,56.38826637987343,0.45,26600.0,26600.0,3.9,1.34,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.969479,0.8201609752253151,26650.0,26550.0,2026-09-23T12:00:00+09:00
미스토홀딩스,081660,KOSPI,제외,제외,39.4124774051134,-2.42,38100.0,37200.0,4.9,1.35,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,4.583784,1.5459635978231039,38100.0,37200.0,2026-09-23T12:00:00+09:00
이마트,139480,KOSPI,제외,제외,40.64742554823715,-2.2,73300.0,71900.0,6.0,0.83,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.827658,0.7505573062389572,73300.0,71800.0,2026-09-23T12:00:00+09:00
LS에코에너지,229640,KOSPI,제외,제외,57.239111622905924,2.17,67800.0,63600.0,23.3,4.65,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,16.499956,3.3984455262743793,67800.0,63800.0,2026-09-23T12:00:00+09:00
이수스페셜티케미컬,457190,KOSPI,제외,제외,57.55703803985416,-0.61,65600.0,63700.0,4.5,0.86,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.474861,0.7201400878751122,65300.0,64100.0,2026-09-23T12:00:00+09:00
GS리테일,007070,KOSPI,제외,제외,44.47790203184,-1.57,23250.0,22900.0,3.8,0.9,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.034021,0.7249226639027091,23250.0,22900.0,2026-09-23T12:00:00+09:00
금호타이어,073240,KOSPI,제외,제외,32.587970924742805,-4.54,6870.0,6520.0,11.2,1.25,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,6.7470264,0.7436893788609805,6840.0,6520.0,2026-09-23T12:00:00+09:00
시프트업,462870,KOSPI,제외,제외,83.4462664404242,1.2,31800.0,31650.0,2.2,2.17,09-23 12:00,09-23 11:00,2026-09-23 12:00,True,False,False,,False,1.424056,1.708009096230054,31850.0,31450.0,2026-09-23T12:00:00+09:00
롯데렌탈,089860,KOSPI,제외,제외,62.8240723675224,0.49,50200.0,49550.0,1.4,0.42,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,0.889515,0.29796258329705866,50200.0,49500.0,2026-09-23T12:00:00+09:00
NHN,181710,KOSPI,제외,제외,58.20371079974376,-1.38,58800.0,55300.0,6.7,0.7,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,11.967169,1.2427149370886394,58800.0,55100.0,2026-09-23T12:00:00+09:00
대한조선,439260,KOSPI,제외,제외,47.18753263854122,-2.36,46400.0,45800.0,1.0,0.65,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.3870385,1.9536608452004516,46300.0,45650.0,2026-09-23T12:00:00+09:00
SK이터닉스,475150,KOSPI,제외,제외,62.980107959701925,0.09,51900.0,50500.0,26.8,0.58,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,10.834775,0.31179702124781833,51900.0,50500.0,2026-09-23T12:00:00+09:00
아시아나항공,020560,KOSPI,제외,제외,38.905295151805866,3.2,8550.0,8340.0,1.3,1.69,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.725442,2.132119749208321,8550.0,8380.0,2026-09-23T12:00:00+09:00
케이씨텍,281820,KOSPI,제외,제외,41.257028123958456,5.06,86800.0,86300.0,29.0,3.14,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,26.307381,2.761387922936696,87000.0,86700.0,2026-09-23T12:00:00+09:00
다우기술,023590,KOSPI,제외,제외,68.56250510305763,-0.59,40200.0,39750.0,1.6,1.31,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.206034,0.9942531151973817,40200.0,39400.0,2026-09-23T12:00:00+09:00
HD현대마린엔진,071970,KOSPI,제외,제외,37.53404904387464,-3.32,50600.0,48550.0,11.2,1.51,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,11.5505305,1.7048583648797595,50600.0,48550.0,2026-09-23T12:00:00+09:00
코오롱인더,120110,KOSPI,제외,제외,45.10276198413667,-2.42,56000.0,53500.0,10.6,0.89,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,10.271199,0.9981960708319658,55900.0,53700.0,2026-09-23T12:00:00+09:00
CJ대한통운,000120,KOSPI,제외,제외,62.671833825900386,-1.23,71600.0,70300.0,4.6,1.41,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.746574,1.4688443737883203,71600.0,70200.0,2026-09-23T12:00:00+09:00
세아베스틸지주,001430,KOSPI,제외,제외,63.16602798819626,0.45,45950.0,45350.0,7.0,1.38,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,4.774024,1.1300672722777356,45950.0,45200.0,2026-09-23T12:00:00+09:00
호텔신라,008770,KOSPI,제외,제외,54.401985060968514,-1.55,40700.0,40200.0,4.8,0.74,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,6.742815,1.1754400721356142,40700.0,40100.0,2026-09-23T12:00:00+09:00
LX인터내셔널,001120,KOSPI,제외,제외,37.29986125314862,-2.22,41700.0,40650.0,2.0,0.59,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.513568,0.3559193835899024,41700.0,40600.0,2026-09-23T12:00:00+09:00
IPARK현대산업개발,294870,KOSPI,제외,제외,60.24983587122468,0.55,23750.0,23750.0,2.4,0.68,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.97315,0.6466656889309115,23750.0,23750.0,2026-09-23T12:00:00+09:00
코리아써키트,007810,KOSPI,제외,제외,37.886860811653825,4.04,67900.0,63500.0,27.9,3.3,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,29.833098,3.339597516181807,66300.0,64200.0,2026-09-23T12:00:00+09:00
동원산업,006040,KOSPI,제외,제외,43.32468597190891,-1.58,35300.0,34950.0,1.1,0.81,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.06552,0.8737686336069054,35300.0,35050.0,2026-09-23T12:00:00+09:00
삼화콘덴서,001820,KOSPI,제외,제외,57.285193940711466,0.48,154600.0,147300.0,43.7,0.65,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,34.618409,0.631774440684202,154600.0,147350.0,2026-09-23T12:00:00+09:00
HDC,012630,KOSPI,제외,제외,44.189232272715316,-1.95,26100.0,25300.0,1.4,0.58,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.523492,0.8313387714415489,26100.0,25400.0,2026-09-23T12:00:00+09:00
후성,093370,KOSPI,제외,제외,51.62484166583196,-0.51,15050.0,13950.0,55.7,1.81,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,33.36648,1.2171577175596309,15050.0,14000.0,2026-09-23T12:00:00+09:00
녹십자,006280,KOSPI,제외,제외,53.73961488702859,0.24,125400.0,123700.0,1.8,0.85,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.400178,0.6996664014934979,125400.0,123800.0,2026-09-23T12:00:00+09:00
오리온홀딩스,001800,KOSPI,제외,제외,47.964890235616224,-1.5,23950.0,23600.0,1.9,1.46,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.190968,2.803087907686037,23950.0,23700.0,2026-09-23T12:00:00+09:00
현대위아,011210,KOSPI,제외,제외,40.15770537213618,-2.67,54400.0,52500.0,2.1,0.79,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.40765,1.0982046214315135,54100.0,52500.0,2026-09-23T12:00:00+09:00
SK아이이테크놀로지,361610,KOSPI,제외,제외,52.62809590034391,2.73,17460.0,16980.0,3.9,0.73,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,3.311724,0.6730721909253589,17460.0,17040.0,2026-09-23T12:00:00+09:00
코스모신소재,005070,KOSPI,제외,제외,55.8325857658625,0.07,42200.0,41100.0,3.3,1.08,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,1.2524355,0.39016922300378637,42200.0,41050.0,2026-09-23T12:00:00+09:00
HD현대에너지솔루션,322000,KOSPI,제외,제외,47.858923444268484,-0.53,123900.0,119100.0,17.6,0.79,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,12.259674,0.5877972632371412,123900.0,119700.0,2026-09-23T12:00:00+09:00
효성티앤씨,298020,KOSPI,제외,제외,32.98427489552501,-2.07,316500.0,308500.0,2.6,0.69,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,2.77173,0.7762519928052467,316500.0,309000.0,2026-09-23T12:00:00+09:00
알테오젠,196170,KOSDAQ,제외,제외,43.82611498207477,-0.97,257500.0,249500.0,47.3,0.45,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,43.41296,0.3368843588451451,257500.0,251000.0,2026-09-23T12:00:00+09:00
에코프로,086520,KOSDAQ,제외,제외,51.815765848913145,-1.48,81500.0,79300.0,29.8,0.78,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,15.73294,0.525490415474855,81500.0,79600.0,2026-09-23T12:00:00+09:00
에코프로비엠,247540,KOSDAQ,제외,제외,64.17367253454915,0.3,107600.0,104700.0,31.8,1.15,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,13.40944,0.5722961176089042,107600.0,104500.0,2026-09-23T12:00:00+09:00
주성엔지니어링,036930,KOSDAQ,제외,⚡ 조기(10m),60.73926920833691,0.29,207250.0,206500.0,166.0,0.98,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,True,10m,False,154.088,1.4350025486782554,207250.0,206000.0,2026-09-23T12:00:00+09:00
레인보우로보틱스,277810,KOSDAQ,제외,제외,56.21844863877578,-0.7,453000.0,433000.0,17.7,0.81,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,9.925875,0.4325978293130342,452500.0,432500.0,2026-09-23T12:00:00+09:00
원익IPS,240810,KOSDAQ,제외,제외,57.55363628252046,1.71,144100.0,132700.0,155.8,2.41,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,110.15578,2.0725626018882,144100.0,131600.0,2026-09-23T12:00:00+09:00
이오테크닉스,039030,KOSDAQ,제외,제외,53.83469906737912,0.51,485500.0,472000.0,25.7,0.46,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,24.18348,0.635189309342847,485500.0,474000.0,2026-09-23T12:00:00+09:00
심텍,222800,KOSDAQ,제외,제외,41.92997988036001,3.31,152800.0,148200.0,71.4,1.0,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,76.80717,1.125506892412113,152800.0,148500.0,2026-09-23T12:00:00+09:00
리노공업,058470,KOSDAQ,제외,제외,59.20691820160581,1.65,77500.0,72200.0,84.7,2.84,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,87.713712,2.9520738257143253,77500.0,73300.0,2026-09-23T12:00:00+09:00
HPSP,403870,KOSDAQ,제외,제외,57.66144626025721,0.79,56100.0,55000.0,56.8,0.73,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,50.697954,0.8855322543316163,56100.0,54900.0,2026-09-23T12:00:00+09:00
ISC,095340,KOSDAQ,제외,제외,46.00023555642356,2.4,215500.0,207000.0,17.0,0.69,09-23 12:00,09-23 11:00,2026-09-23 12:00,False,False,False,,False,22.11638,1.08656965791134,214500.0,209000.0,2026-09-23T12:00:00+09:00
