scan,day,code,name,signal_bar,score,pattern,volume_component,extension_atr,trend,breakout,money,hold,rank,status,return_pct,hit,entry_price,target_price,hit_bar,sessions_to_hit,exit_bar,stop_price
2026-08-05 12:00:00+09:00,2026-08-05,0015N0,아로마티카,2026-08-05 11:00:00+09:00,77.05072463768116,base_breakout,100.0,4.615942028985508,True,False,False,False,1,TARGET,10.0,True,6260.0,6886.0,2026-08-05 13:00:00+09:00,1.0,2026-08-05 13:00:00+09:00,5947.0
2026-08-05 12:00:00+09:00,2026-08-05,004170,신세계,2026-08-05 11:00:00+09:00,71.04668270807464,rebound,38.16719744970021,1.0921474358974377,True,False,False,False,2,STOP,-5.000000000000004,False,429000.0,471900.0,,,2026-08-06 09:00:00+09:00,407550.0
2026-08-05 12:00:00+09:00,2026-08-05,000670,영풍,2026-08-05 11:00:00+09:00,70.37023550149982,rebound,84.48757801392807,2.796221322537113,True,False,False,False,3,TARGET,10.0,True,36400.0,40040.0,2026-08-10 09:00:00+09:00,4.0,2026-08-10 09:00:00+09:00,34580.0
2026-08-05 12:00:00+09:00,2026-08-05,170920,엘티씨,2026-08-05 11:00:00+09:00,69.56448399933132,rebound,57.71122881037258,2.849824449409514,True,False,False,False,4,STOP,-5.000000000000004,False,39000.0,42900.0,,,2026-08-06 10:00:00+09:00,37050.0
2026-08-05 12:00:00+09:00,2026-08-05,095610,테스,2026-08-05 11:00:00+09:00,69.45603040739483,rebound,43.91972800827509,2.105220145060782,True,False,False,False,5,STOP,-5.000000000000004,False,136900.0,150590.0,,,2026-08-06 09:00:00+09:00,130055.0
2026-08-05 13:00:00+09:00,2026-08-05,446540,메가터치,2026-08-05 12:00:00+09:00,66.64769407680737,rebound,16.926642113859202,2.5237963475373526,True,False,False,False,1,TARGET,10.0,True,6640.0,7304.0,2026-08-10 09:00:00+09:00,4.0,2026-08-10 09:00:00+09:00,6308.0
2026-08-05 13:00:00+09:00,2026-08-05,004310,현대약품,2026-08-05 12:00:00+09:00,65.17378726029636,rebound,40.390803323349154,2.6153846153846176,True,False,False,False,2,TARGET,10.0,True,5890.0,6479.0,2026-08-06 09:00:00+09:00,2.0,2026-08-06 09:00:00+09:00,5595.5
2026-08-05 13:00:00+09:00,2026-08-05,356680,엑스게이트,2026-08-05 12:00:00+09:00,63.867401475902895,rebound,100.0,3.984425785482122,True,False,False,False,3,STOP,-5.312767780634109,False,11670.0,12837.0,,,2026-08-06 09:00:00+09:00,11086.5
2026-08-05 13:00:00+09:00,2026-08-05,000670,영풍,2026-08-05 12:00:00+09:00,61.79072983655128,rebound,42.44111339282349,2.5226554267650143,True,False,False,False,4,TARGET,10.0,True,36200.0,39820.0,2026-08-10 09:00:00+09:00,4.0,2026-08-10 09:00:00+09:00,34390.0
2026-08-05 13:00:00+09:00,2026-08-05,046970,우리로,2026-08-05 12:00:00+09:00,60.67571927837831,rebound,100.0,4.115180394826412,True,False,False,False,5,STOP,-5.000000000000004,False,4935.0,5428.5,,,2026-08-06 09:00:00+09:00,4688.25
