code,name,entry,qty,initial_qty,start,day,cost,proceeds,partial,peak,time_exit,last,exit,reason,pnl
241710,코스메카코리아,76930.09999999999,0,11,2026-07-01 11:00:00+09:00,118,847712.0044249998,929225.2151324999,False,83000.0,False,79900.0,2026-07-02 09:00:00+09:00,TARGET,81513.21070750011
041510,에스엠,80139.7,0,12,2026-07-02 11:00:00+09:00,119,963359.3336999998,911993.792985,False,81600.0,False,76700.0,2026-07-03 10:00:00+09:00,STOP,-51365.540714999894
002990,금호건설,14603.679999999998,0,62,2026-07-07 11:00:00+09:00,122,907012.6592799998,858651.4776839998,False,14603.679999999998,False,14603.679999999998,2026-07-07 11:00:00+09:00,STOP,-48361.18159599998
073240,금호타이어,7823.399999999999,0,110,2026-07-10 11:00:00+09:00,125,862080.0044999998,816114.5957249998,False,7823.399999999999,False,7800.0,2026-07-13 09:00:00+09:00,STOP,-45965.40877500002
119850,지엔씨에너지,32045.849999999995,0,25,2026-07-15 11:00:00+09:00,128,802548.2559374998,879718.66846875,False,34500.0,False,34000.0,2026-07-16 13:00:00+09:00,TARGET,77170.41253125016
483650,달바글로벌,237209.49999999997,0,3,2026-07-21 11:00:00+09:00,131,712873.8498749998,674863.99261875,False,242000.0,False,237000.0,2026-07-22 09:00:00+09:00,STOP,-38009.857256249874
322000,HD현대에너지솔루션,140821.19999999998,0,6,2026-07-22 11:00:00+09:00,132,846405.8225999998,801276.1485299998,False,142900.0,False,137400.0,2026-07-22 14:00:00+09:00,STOP,-45129.67407000007
112610,씨에스윈드,42426.899999999994,0,19,2026-07-23 11:00:00+09:00,133,807521.7944249997,764465.3852962499,False,45600.0,False,43350.0,2026-07-27 09:00:00+09:00,STOP,-43056.40912874986
041510,에스엠,75927.09999999999,0,10,2026-08-04 11:00:00+09:00,141,760599.7242499999,720045.1619625,False,78600.0,False,73700.0,2026-08-06 10:00:00+09:00,STOP,-40554.562287499895
079650,서산,5105.2699999999995,0,143,2026-08-11 11:00:00+09:00,146,731331.2038174999,801653.6178007498,False,5240.0,False,5240.0,2026-08-12 09:00:00+09:00,TARGET,70322.41398324992
067310,하나마이크론,36308.6,0,22,2026-08-13 11:00:00+09:00,148,800187.0810999998,877130.4507899999,False,37900.0,False,36250.0,2026-08-18 09:00:00+09:00,TARGET,76943.36969000008
192820,코스맥스,260278.49999999997,0,3,2026-08-20 11:00:00+09:00,152,782201.9621249998,857415.9416624999,False,285000.0,False,285000.0,2026-08-24 10:00:00+09:00,TARGET,75213.97953750007
003350,한국화장품제조,13329.869999999999,0,71,2026-08-25 11:00:00+09:00,155,948077.0063474998,1039240.9870177499,False,14450.0,False,13910.0,2026-08-25 14:00:00+09:00,TARGET,91163.98067025014
006360,GS건설,37913.399999999994,0,27,2026-08-26 11:00:00+09:00,156,1025453.2081499997,970776.8722574998,False,39000.0,False,36900.0,2026-08-28 09:00:00+09:00,STOP,-54676.33589249989
356680,엑스게이트,12377.019999999999,0,80,2026-08-28 11:00:00+09:00,158,991894.3827999998,917591.4,False,13280.0,False,12150.0,2026-08-31 09:00:00+09:00,STOP_GAP,-74302.98279999977
014950,삼익제약,5456.32,0,168,2026-08-31 11:00:00+09:00,159,918265.91808,1006563.362112,False,5600.0,False,5390.0,2026-09-01 09:00:00+09:00,TARGET,88297.44403200003
064290,인텍플러스,40621.49999999999,0,24,2026-09-04 11:00:00+09:00,163,976622.1029999997,1070530.8867,False,43650.0,False,41100.0,2026-09-09 09:00:00+09:00,TARGET,93908.78370000026
456010,아이씨티케이,17061.03,0,64,2026-09-11 11:00:00+09:00,168,1093816.7553599998,1198994.593104,False,18370.0,False,17970.0,2026-09-15 09:00:00+09:00,TARGET,105177.83774400013
